listing_id,name,city,neighborhood,room_type,accommodates,property_type,price,review_scores_rating
4025399,Clinton / Division -the best of SE!,Portland,Hosford-Abernethy,Entire home/apt,4,Entire home,63.0,4.88
25813668,Perfect Hawthorne 2BR - Food Carts & Vintage Shops,Portland,Buckman,Entire home/apt,4,Entire rental unit,117.0,4.88
938575983695772672,Boho luxury loft! Downtown Pearl location .,Portland,Pearl,Entire home/apt,2,Entire rental unit,95.0,4.88
967959,Authentic Alberta Arts Abode,Portland,King,Entire home/apt,4,Entire rental unit,75.0,4.88
7228938,Mill Room @ 1234 HOUSE in SE PDX,Portland,Buckman,Private room,2,Private room in home,52.0,4.88
1072373211165917184,"Spacious, Downtown Location –  Free Parking!",Portland,Pearl,Entire home/apt,4,Entire rental unit,124.0,4.88
43819014,Peaceful oasis in the heart of Nob Hill,Portland,Northwest District,Entire home/apt,4,Entire rental unit,171.0,4.88
6132497,Charming! Great location!,Portland,Northwest District,Entire home/apt,4,Entire rental unit,101.0,4.88
51921983,Backyard Oasis 1 Bedroom Guest Suite near U of P,Portland,University Park,Entire home/apt,4,Entire home,109.0,4.88
26963386,Private 2 BR Basement Suite close to the airport,Portland,Cully,Entire home/apt,4,Entire home,103.0,4.88
796359857640032000,Mid-Century Apt - walk to Reed,Portland,Reed,Entire home/apt,2,Entire rental unit,84.0,4.88
49078347,"Quirky Micro Apt - Foodies, Artists, Coffee Lovers",Portland,Buckman,Entire home/apt,2,Entire rental unit,75.0,4.88
11340920,Tiny Gem guesthouse at two rivers portland,Portland,Concordia,Entire home/apt,2,Entire rental unit,93.0,4.88
17866124,The Book House. Quiet Stay: Twin Bed with Balcony,Portland,Portsmouth,Private room,1,Private room in home,55.0,4.88
1211627538142575104,Color Splash Apartment in the Heart of Hawthorne -,Portland,Buckman,Entire home/apt,2,Entire home,79.0,4.87
32423269,Convenient Mt. Tabor private bedroom and bath,Portland,Mt. Tabor,Private room,2,Private room in home,43.0,4.87
13076623,The Studio/Portland. Peaceful. Fun,Portland,Laurelhurst,Entire home/apt,3,Entire guest suite,61.0,4.87
24304038,Private remodeled historic home in heart of NW!,Portland,Northwest District,Entire home/apt,4,Entire guest suite,131.0,4.87
9899175,2BR/1BA: Amazing location! Available monthly,Portland,Northwest District,Entire home/apt,5,Entire rental unit,144.0,4.87
1323327866180699648,Mt. Tabor Modern & Accessible Studio w/ Hot Tub,Portland,South Tabor,Entire home/apt,2,Entire guesthouse,61.0,4.87
7306750,Artist haven/historic Laurelhurst,Portland,Laurelhurst,Entire home/apt,2,Entire rental unit,104.0,4.87
35621697,Retro Modern 2-Bedroom w/ 90 WalkScore,Portland,Buckman,Entire home/apt,4,Entire rental unit,113.0,4.87
1159045496117190656,Charming 2bdrm SE PDX bsmt suite,Portland,Mt. Scott-Arleta,Entire home/apt,5,Entire home,140.0,4.87
8458004,Multnomah Village Petite Maison,Portland,Multnomah,Entire home/apt,2,Entire guesthouse,67.0,4.87
52166769,Vibrant Coze Cave by Airport w/ washer and dryer!,Portland,Sumner,Entire home/apt,3,Entire guesthouse,99.0,4.87
623146910332095872,Private Onsite Casita - walk to Everything!,Portland,Overlook,Entire home/apt,2,Entire guesthouse,66.0,4.87
21013818,Loft Living Steps From Laurelhurst’s Hip Restaurant Scene,Portland,Buckman,Entire home/apt,2,Entire rental unit,89.0,4.87
33689103,"Walkable Apt Next to Restaurants, Bars, and Shops!",Portland,Vernon,Entire home/apt,4,Entire guest suite,74.0,4.87
25443778,Westmoreland Retreat,Portland,Sellwood-Moreland Improvement League,Entire home/apt,7,Entire home,115.0,4.87
7173741,"Multnomah Gem - beautiful, pampering, mins to dntn",Portland,Multnomah,Entire home/apt,4,Entire guest suite,82.0,4.87
20729965,SE PDX Craftsman,Portland,Hosford-Abernethy,Entire home/apt,4,Entire bungalow,119.0,4.87
3678338,Portland''s best kept secret...,Portland,Sullivan''s Gulch,Entire home/apt,2,Entire guest suite,70.0,4.87
4623988,"Ate my way through Portland, Oregon",Portland,Eliot,Entire home/apt,4,Entire home,50.0,4.87
44436888,Elegant World''s Fair 4BR Home w/  97 WalkScore,Portland,Goose Hollow,Entire home/apt,8,Entire home,251.0,4.87
20461290,"Upscale quiet 2BR (1400sf)near downtown,pool table",Portland,Northwest Heights,Entire home/apt,5,Entire guest suite,100.0,4.87
37366706,The Division District Full Private Home,Portland,Richmond,Entire home/apt,11,Entire home,148.0,4.87
16862950,The Laurel/Portland.Peaceful.Fun,Portland,Laurelhurst,Entire home/apt,2,Entire home,59.0,4.87
19225029,Pet Friendly with Fast Wifi & Easy Parking,Portland,King,Entire home/apt,2,Entire guest suite,73.0,4.87
2291626,Private Haven-private bath&entrance,Portland,Eliot,Entire home/apt,2,Entire guesthouse,77.0,4.87
51269549,Santa Monica Vibes in PDX ~ Food Carts & Roasters,Portland,Buckman,Entire home/apt,4,Entire rental unit,116.0,4.87
50413730,Stylish Open Studio | Mins to ❤ of Portland,Portland,Sellwood-Moreland Improvement League,Entire home/apt,3,Entire home,39.0,4.87
345650,GUEST SUITE SURROUNDED BY NATURE,Portland,Hayhurst,Entire home/apt,3,Entire guest suite,335.0,4.87
24652511,Downtown NW Portland Willamette Riverfront Condo!,Portland,Old Town/Chinatown,Entire home/apt,2,Entire condo,75.0,4.87
52917118,"Spacious Home, Quiet, Close to Downtown, Top Area",Portland,South Burlingame,Entire home/apt,4,Entire home,158.0,4.87
697272777138664448,Urban Luxury! Central Location! Walk Everywhere!,Portland,Boise,Entire home/apt,2,Entire home,69.0,4.87
3774635,Cozy for 1 in Portland''s Safe Central NE Portland,Portland,Beaumont-Wilshire,Private room,1,Private room in home,47.0,4.87
2281775,1 Bed Apt W/Laundry. Close to Moda & Convention,Portland,Irvington,Entire home/apt,2,Entire rental unit,73.0,4.87
17577294,Bright Studio Near Portland''s Favorite Restaurants,Portland,Sunnyside,Entire home/apt,2,Entire condo,55.0,4.87
50726900,Modern Stylish 2 bdr Home Alberta Arts District,Portland,Sabin,Private room,6,Private room in home,135.0,4.87
15496107,Pearl District Condo-Prime Location! Free Parking,Portland,Pearl,Entire home/apt,2,Entire loft,110.0,4.87
25052019,Modern Hawthorne Studio - Food Carts & Local Shops,Portland,Buckman,Entire home/apt,2,Entire rental unit,74.0,4.87
4041500,Heart of Southeast - Spacious 2 bedroom Craftsman,Portland,Richmond,Entire home/apt,4,Entire home,149.0,4.87
43381222,Central Portland Neighborhood - Tudor Style,Portland,Brooklyn Action Corps,Entire home/apt,5,Entire home,171.0,4.87
4256044,Thoughtfully Detailed & Appointed Guest Suite,Portland,Beaumont-Wilshire,Entire home/apt,2,Entire guest suite,73.0,4.87
29685774,"Enjoy Urban Life! Walk to Coffee, Music, Dining!",Portland,Eliot,Entire home/apt,2,Entire rental unit,130.0,4.87
51059075,Urban Forest Getaway,Portland,Ashcreek,Entire home/apt,4,Tiny home,62.0,4.87
7231930,Cornur Room @ 1234 HOUSE in SE PDX,Portland,Buckman,Private room,2,Private room in home,62.0,4.87
34535868,"Beautiful ""Music Studio"" on the End of the Street",Portland,Multnomah,Entire home/apt,3,Entire guest suite,72.0,4.87
958634,Spacious Private Suite for Extended Stays,Portland,South Tabor,Private room,1,Private room in home,85.0,4.87
27232169,Well-Preserved Quintessential 1922 Craftsman,Portland,Kerns,Entire home/apt,8,Entire rental unit,234.0,4.87
619489034971227648,SE City Spa Retreat,Portland,Brentwood-Darlington,Entire home/apt,4,Entire guesthouse,65.0,4.87
689893975568882560,"The very heart of Inner SE Portland, @Division St",Portland,Richmond,Entire home/apt,4,Entire home,350.0,4.86
3667515,Great Space in Heart of Hawthorne,Portland,Richmond,Private room,2,Private room in rental unit,44.0,4.86
21186901,Concordia Retreat,Portland,Concordia,Private room,1,Private room in home,62.0,4.86
45605210,Hipster Vibe Apartment - Food Carts & Live Music,Portland,Boise,Entire home/apt,2,Entire rental unit,81.0,4.86
41812444,NE Haven (Bedroom 2),Portland,Cully,Private room,1,Private room in home,65.0,4.86
12574565,Lents Guesthouse - Nice Home in Southeast Portland,Portland,Lents,Entire home/apt,4,Entire guest suite,143.0,4.86
51004521,Portland''s Finest - Luxury Pearl District 4 BR,Portland,Northwest District,Entire home/apt,8,Entire rental unit,280.0,4.86
1625075,Sellwood Garden Studio pet friendly,Portland,Sellwood-Moreland Improvement League,Entire home/apt,4,Entire guesthouse,155.0,4.86
816137710092450560,The Division Street Funk Flat ~ 94 WalkScore,Portland,Hosford-Abernethy,Entire home/apt,6,Entire rental unit,169.0,4.86
35236468,Private Dog-Friendly Studio Near Downtown,Portland,Humboldt,Entire home/apt,4,Entire guest suite,122.0,4.86
23328366,Sweet and Simple in Southeast!,Portland,South Tabor,Entire home/apt,2,Entire guest suite,40.0,4.86
36593172,Modern - Private - Cozy - Guesthouse,Portland,Mt. Scott-Arleta,Entire home/apt,4,Entire guesthouse,73.0,4.86
2546099,Sunny spot on N. Mississippi Ave.,Portland,Boise,Entire home/apt,2,Entire rental unit,68.0,4.86
806509557115505152,"Sunstone House, secure, wifi,  kitchen, laundry",Portland,Kenton,Private room,1,Private room in townhouse,33.0,4.86
930641485021623808,"Immaculate and Private Space, Walk to Everything",Portland,Laurelhurst,Entire home/apt,4,Entire home,108.0,4.86
22808872,Cozy Murphy Bed Studio: Kitchenette near Hawthorne,Portland,Richmond,Entire home/apt,2,Entire guest suite,57.0,4.86
18976343,Industrial vibe studio in perfect location,Portland,Overlook,Entire home/apt,4,Entire guesthouse,89.0,4.86
16159235,Portland International Guesthouse - Apartment,Portland,Northwest District,Entire home/apt,2,Entire rental unit,149.0,4.86
9365410,Harmony House,Portland,Wilkes,Entire home/apt,5,Entire home,134.0,4.86
1231941278795604480,Cozy Raynes House ~ Explorers & Remote Workers,Portland,North Tabor,Entire home/apt,3,Entire home,127.0,4.86
7620997,"Bright, Spacious Heart of Portland",Portland,Richmond,Private room,2,Private room in loft,46.0,4.86
43118109,comfortable and relaxing room,Portland,Hazelwood,Private room,2,Private room in townhouse,32.0,4.86
41314631,N. Portland Quiet Place,Portland,St. Johns,Entire home/apt,4,Entire rental unit,71.0,4.86
955646206468099072,Luxury Apartment Central Pearl Sleeps 6 | Unit 6,Portland,Pearl,Entire home/apt,6,Entire rental unit,0.0,4.86
703526855016323072,Mallory Hideout an Artistic Oasis w 2 Soaking Tubs,Portland,Piedmont,Entire home/apt,4,Entire home,92.0,4.86
1212529561662598656,La Casa Burnside ~ Local Eateries ~ Shops ~ Bars,Portland,Buckman,Entire home/apt,2,Entire rental unit,85.0,4.86
896623531301605248,Gorgeous Basement apartment,Portland,Lents,Entire home/apt,4,Entire guest suite,80.0,4.86
1210187411580734208,Fresh Belmont Charmer w/ 95 WalkScore,Portland,Sunnyside,Entire home/apt,8,Entire home,269.0,4.86
1211673064417176576,Amazing Giant Studio in Brooklyn,Portland,Brooklyn Action Corps,Entire home/apt,2,Entire rental unit,67.0,4.86
28492222,Industrial 2nd Story Living W/Private Deck NE 28th,Portland,Sullivan''s Gulch,Entire home/apt,5,Entire home,147.0,4.86
1137644369143873152,It’s giving PDX,Portland,Hosford-Abernethy,Entire home/apt,2,Entire guest suite,56.0,4.86
25670665,Bright Studio Apartment - Food Carts & Local Shops,Portland,Buckman,Entire home/apt,2,Entire rental unit,73.0,4.86
1258059603379357440,"Guest Suite with WiFi, AC, streaming",Portland,South Portland,Entire home/apt,2,Entire guesthouse,149.0,4.86
1214651908656982528,Historic Queen Anne Vernacular ~ 95 WalkScore,Portland,Buckman,Entire home/apt,2,Entire rental unit,77.0,4.86
12796469,Bungalow Vibes in Nob Hill,Portland,Northwest District,Entire home/apt,2,Entire rental unit,60.0,4.86
719138831057020544,Nicki’s Million Dollar View Suite @Pdx Downtown,Portland,Goose Hollow,Private room,3,Private room in townhouse,65.0,4.86
51534118,"Charming 2 Bd/1 Ba Home, Fully fenced yard",Portland,Mt. Scott-Arleta,Entire home/apt,4,Entire home,130.0,4.86
53891208,Modern 4 BR Home Walkable to Alberta and more,Portland,King,Entire home/apt,10,Entire home,233.0,4.86
1034946730543939584,New Modern N. Portland apt #2,Portland,Overlook,Entire home/apt,4,Entire rental unit,68.0,4.86
2569391,Portland-1000sf basement apt./queen,Portland,Arbor Lodge,Entire home/apt,5,Entire home,93.0,4.86
51766581,"Cozy home near St Johns, w/ office & big backyard",Portland,Portsmouth,Entire home/apt,4,Entire home,167.0,4.86
53784227,Newly renovated/furnished 2BR condo near PSU,Portland,Portland Downtown,Entire home/apt,4,Entire condo,95.0,4.86
1229806708253353984,The Raynes House ~ Explorers & Remote Workers,Portland,North Tabor,Entire home/apt,5,Entire home,153.0,4.86
1172132873842435840,Cozy Studio in Portland,Portland,West Portland Park,Entire home/apt,2,Entire home,106.0,4.86
6364401,4 Br 2Ba - Cozy Home - Pet Friendly - Walkscore90+,Portland,King,Entire home/apt,7,Entire home,166.0,4.86
951387,Quiet Private Studio in Inner NE near Bus & Bike,Portland,Boise,Entire home/apt,2,Entire rental unit,66.0,4.86
842055674731103744,"Truly Magical SE Location w/ Porch, Deck & Yard",Portland,Hosford-Abernethy,Entire home/apt,8,Entire home,108.0,4.86
1221794988319618816,The Madison Farmhouse ~ Vintage Shops & Espresso,Portland,Buckman,Entire home/apt,2,Entire home,83.0,4.86
36207629,Hip & Cozy w/ Gorgeous Private Backyard,Portland,Overlook,Entire home/apt,5,Entire bungalow,102.0,4.85
1160903024999966464,Urban Treehouse on Mt Scott,Portland,Pleasant Valley,Entire home/apt,4,Entire home,89.0,4.85
47145105,Private Over Size in New House,Portland,Montavilla,Private room,2,Private room in guest suite,40.0,4.85
13973783,Inspired Hawthorne Craftsman,Portland,Sunnyside,Entire home/apt,5,Entire home,225.0,4.85
17257045,Woodlawn 2bed/1ba Only Steps to Pubs & Cafes,Portland,Woodlawn,Entire home/apt,5,Entire home,93.0,4.85
820971896462892672,1898 House,Portland,Eliot,Entire home/apt,5,Entire home,85.0,4.85
26171304,House with sauna and large yard,Portland,Foster-Powell,Entire home/apt,5,Entire home,114.0,4.85
974752450689840256,Charming Historical PDX Colonial,Portland,Sullivan''s Gulch,Entire home/apt,5,Entire home,251.0,4.85
27126083,Craftsman duplex in the heart of Southeast PDX,Portland,Buckman,Entire home/apt,4,Entire home,83.0,4.85
600976,SW 2 Bedroom/Private Bath - SUPER CLEAN,Portland,South Burlingame,Private room,4,Private room in home,83.0,4.85
838961,Studio Apartment - Private Entry,Portland,Parkrose Heights,Entire home/apt,2,Entire guesthouse,79.0,4.85
10430299,Northwest Nob Hill Alphabet District! Free Parking,Portland,Northwest District,Entire home/apt,5,Entire condo,145.0,4.85
852847637766720256,1910 Historic Jessie Morehead House - 98 WalkScore,Portland,Northwest District,Entire home/apt,4,Entire rental unit,145.0,4.85
42224566,Mt. Tabor Cottage : Cozy modern studio in SE PDX.,Portland,Mt. Tabor,Entire home/apt,2,Entire guesthouse,81.0,4.85
5362928,"Charming Kerns Apt - Times Out ""Best Neighborhood""",Portland,Buckman,Entire home/apt,2,Entire home,89.0,4.85
29989693,Perfect Portland Experience - Close to Everything,Portland,King,Entire home/apt,2,Entire home,100.0,4.85
7383236,Cozy 2nd floor Studio on gorgeous street,Portland,Irvington,Private room,1,Private room in rental unit,29.0,4.85
4333005,Cozy Room in Vintage Belmont Home,Portland,Sunnyside,Private room,2,Private room in home,70.0,4.85
1139863250721566976,Massive 8BD Home Steps from Trendy SE Pdx Eateries,Portland,Richmond,Entire home/apt,16,Entire home,431.0,4.85
880823389662096512,Arbor Den - N Portland Cozy Downstairs Hideaway,Portland,Arbor Lodge,Entire home/apt,2,Entire guesthouse,57.0,4.85
659400646012326912,Charming 1 bedroom apt+ shared patio and hot tub,Portland,Boise,Entire home/apt,2,Entire rental unit,90.0,4.85
19366649,Convention Center/ Moda/ Eliot/ West Irvington,Portland,Eliot,Entire home/apt,5,Entire rental unit,87.0,4.85
27232628,Urban Cabin Studio ~ Breweries & Local Eateries,Portland,Kerns,Entire home/apt,2,Entire rental unit,72.0,4.85
23668933,"New, Modern Chef''s Dream in Historic Turret House",Portland,Irvington,Entire home/apt,3,Entire rental unit,88.0,4.85
4469025,Cozy bedroom in N. Portland ranch,Portland,Portsmouth,Private room,2,Private room in home,65.0,4.85
52108103,2 BR 1 BA - Cozy Home - Walkscore 98 - Porch,Portland,Sunnyside,Entire home/apt,5,Entire home,146.0,4.85
20001164,Alberta Arts Cob Oven Home,Portland,Concordia,Entire home/apt,5,Entire bungalow,81.0,4.85
6433274,Historic Home - Walk to Hawthorne!,Portland,Hosford-Abernethy,Entire home/apt,4,Entire rental unit,105.0,4.85
42383821,Modern Living w/hot tub in Alberta Arts District,Portland,Vernon,Entire home/apt,3,Entire home,115.0,4.85
35612880,Hip Mid-Century Montavilla 2 bed pet friendly,Portland,Montavilla,Entire home/apt,3,Entire home,100.0,4.85
23399594,"Waterfront Pearl District Condo w/Parking, Hot Tub",Portland,Old Town/Chinatown,Entire home/apt,2,Entire rental unit,80.0,4.85
37038333,Charming Laurelhurst Courtyard Garden Studio,Portland,Laurelhurst,Entire home/apt,2,Entire guesthouse,99.0,4.85
8863377,Modern Studio in Mt Tabor /Hawthorne area,Portland,Mt. Tabor,Entire home/apt,3,Entire home,94.0,4.85
9369142,Private Studio with Kitchenette,Portland,Rose City Park,Private room,2,Private room in home,62.0,4.85
449461,"Portland Soul, Central! Porch Time!",Portland,Rose City Park,Private room,1,Private room in home,40.0,4.85
1222205010508270080,"Cozy Portland Retreat, Views",Portland,Argay,Entire home/apt,8,Entire home,193.0,4.85
11711660,Welcoming retreat with tree views!,Portland,South Portland,Entire home/apt,5,Entire rental unit,123.0,4.85
47362022,Huge Luxury Home with huge Deck near Powell Butte,Portland,Powellhurst-Gilbert,Entire home/apt,10,Entire home,630.0,4.85
50212157,BRIGHT COTTAGE STYLE APARTMENT | ON BELMONT,Portland,Sunnyside,Entire home/apt,2,Entire rental unit,96.0,4.85
13790422,KERNS/ TimeOut''s BEST Hood in US & 5th in WORLD!,Portland,Kerns,Entire home/apt,2,Entire home,105.0,4.85
15361775,Private Basement Apt in sought-out SE Neighborhood,Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire rental unit,85.0,4.85
997150,Cozy Kerns 1 bdrm Apt - Best PDX Neighborhood!,Portland,Buckman,Entire home/apt,2,Entire home,84.0,4.84
20724782,HOTEL in a HOME in Beautiful MONTAVILLA,Portland,Montavilla,Private room,2,Room in boutique hotel,91.0,4.84
